strežba,5.07,cerklje na gorenjskem,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Delo poteka v šanku na spodnji postaji gondole na Krvavec. Zaželene so izkušnje s strežbo. 
strežba,6.00,vrhnika,1,po dogovoru in potrebi,izmensko,začasno in občasno delo,"Podjetje potrebuje polnoletno, vestno, komunikativno in zanesljivo osebo za delo in pomoč v strežbi. Delo poteka popoldne ali dopoldne po dogovoru in potrebi. Interesenti naj pokličejo ali pošljejo vlogo na kontakt podjetja. Med vikendi in prazniki je plačilo 7, 40 bruto/h (6, 25 neto/h). "
delo na terenu,PO DOGOVORU,postojna,1,dlje časa (občasno),izmensko,začasno in občasno delo,Razvoz hrane s službenim vozilom in delo v skladišču. Pogoj je starost nad 18 let in fizična moč. 
sobar/ica,4.13,mozirje,2,poletno delo,izmensko,začasno in občasno delo,Pomoč v hotelskih sobah: čiščenje in priprava sob ter ostala dela po navodilu nadrejene osebe. 
blagajnik,5.07,ljubljana rudnik,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Delo na blagajni v hipermarketu. Dela se tudi med vikendi. Pogoj je starost nad 18 let. Ob nedeljah je bruto urna postavka višja, 8 €. Pokliči ali pošlji prijavo na e-naslov. "
pomoč pri prodaji,4.36,ljubljana citypark,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Pomoč v trgovini z modnimi oblačili. Zaželene so izkušnje, pridnost, zanesljivost. Ob nedeljah in praznikih je urna postavka nekoliko višja. "
strežba hrane in pijače,4.90,maribor,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Podjetje potrebuje dve osebi za strežbo hrane in pijače v italijanski restavraciji. 
računalniške storitve,5.00,ajdovščina,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Prodaja in servis računalnikov, urejanje zalog xml ali csv , priprava ponudb, predracunov, . . . 
Servis telefonov-asistenca oz učenje z namenom kasnejsega samostojnega dela. Zaželen vozniški izpit B kategorije in tehnična smer šolanja. "
prodaja,4.65,maribor,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo mlado, ambiciozno osebo, ki ima voljo do učenja in ima občutek za delo s strankami. Zaželena znanja in veščine: angleščina, računalniška pismenost. Dela se v dveh izmenah. Delo obsega tudi svetovanje in projektiranje za stranke. Ponudba obsega vse za kopalnico (sanitarna oprema, armature, kabine ipd. ). Po opravljenem uvajanju je plačilo sestavljeno iz fiksnega in stimulativnega dela. Nudijo možnost poznejše zaposlitve. "
delo v proizvodnji,4.31,sežana,5,po dogovoru,dopoldan,začasno in občasno delo,Enostavna dela v proizvodnji: pomoč pri montaži produktov podjetja (igralnih avtomatov). Pogoj je starost nad 16 let. 
projektiranje,7.00,maribor,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Ekipa išče študenta/ko arhitekture. Pridruži se. So interdisciplinarna ekipa, ambicioznih posameznikov, ki razvija spletno platformo za nepremičnine. Biro dela pretežno stanovanjske projekte. Ker se je obseg dela povečal, iščejo okrepitve. So specializirani za stanovanjsko arhitekturo, njihovi projekti obsegajo enodružinske objekte, kot tudi vrstne hiše, stanovanjske bloke. Plačilo po dogovoru. Pogoji: potrebno znanje archicad, izrisi IDZ, DGD, PZI, zaželene izkušnje. "
grafično oblikovanje,5.00,maribor,1,projektno oz. po dogovoru,dopoldan,začasno in občasno delo,"Se želiš preiskusiti kot grafični oblikovalec/ka za izdelke, ki jih uporablja cel svet? Pokaži kaj znaš in se prijavi še danes. . . Si natančen/a, predvsem kreativen/a in se znaš vključiti v vlogo Super Maria? Prijavi se na mail. . . . ne bo ti žal. Pričetek dela je takoj, mlada ekipa te že pričakuje!"
strežba,5.00,predstruge,2,po dogovoru,po dogovoru,začasno in občasno delo,. 
montaža,4.40,logatec,5,dlje časa (občasno),dopoldan,začasno in občasno delo,Podjetje išče osebe za pomoč pri montaži pakirnih strojev. Pogoj je starost nad 16 let. 
programiranje,4.61,ljubljana vič,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo študenta/ko računal. in inform. ali drugih naravoslovnih smeri 1. ali 2. stopnje. Programerski profil: zaželeno je poznavanje spletnih aplikacij, še posebej Django. Raziskovalni profil: zaželenega je nekaj znanja o analizi podatkov in strojnem učenju. Delo poteka v vrhunski raziskovalni skupini, sodelovanje v mednarodnih projektih s področja zdravja, spoznavanje senzorskih tehnologij in umetne inteligence. Prijave s kratkim opisom znanja in izkušenj ter povprečno oceno pošljite na mail. "
fizična dela,4.90,ljubljana rudnik,3,dlje časa (občasno),izmensko,začasno in občasno delo,Podjetje išče več oseb za pomoč strankam pri nakladanju in izdaji blaga. 
pismonoša,6.76,škofljica,2,po dogovoru,dopoldan,začasno in občasno delo,"Pogoja: polnoletnost, komunikativnost. Delo se opravlja s kolesom ali motorjem. "
delo v proizvodnji,4.50,horjul,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,Potrebujejo osebe za delo v prašni lakirnici. Poleg plačila nudijo tudi toplo malico in povračilo stroškov prevoza. 
strežba,5.00,povir,2,po dogovoru,po dogovoru,začasno in občasno delo,"Strežba v lokalu v sklopu bencinskega servisa. Izkušnje zaželene, niso pa pogoj. Pogoj: polnoletnost. "
sobar/ica,4.13,kranjska gora,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje išče zanesljivo in natančno osebo za delo sobarja/ice. Osnovna urna postavka je 4, 89 € bruto, delo ob nedeljah, praznikih pa je plačano 5, 38 € bruto. Plačajo tudi prevoz na delo. Prijavi na e-mail. "
strežba,10.00,moravče,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Potrebujejo polnoletno osebo za strežbo hladnih in toplih napitkov. Predhodne izkušnje so prednost. Ostali pogoji: prijaznost, komunikativnost, urejenost in zanesljivost. Možnost kasnejše redne zaposlitve. "
pomoč v strežbi,5.04,ljubljana btc,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Strežba v lounge klubu s prijetnim ambientom. Iščejo urejeno osebo, ki se rada uči in uživa pri delu z ljudmi. "
strežba,5.00,maribor,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"V drugi polovici avgusta odpirajo novo kavarno v nakupovalnem centru. Iščejo dve urejeni, komunikativni in polnoletni osebi z izkušnjami pri delu v strežbi. Delo bo potekalo od ponedeljka do nedelje glede na odpiralni čas trgovskega centra. Prijave pošljite na elektronski naslov. "
strežba,5.00,padna,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Podjetje išče osebo za strežbo zajtrkov. Zaželene izkušnje s kuhanjem kave.  
telefonist,5.07,trzin,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Telefonsko dogovarjanje terminov po obstoječi bazi. Podjetje nudi dodatek k plači - stimulacija. Vikendi so prosti. Možnost kasnejše zaposlitve. 
strežba,4.22,ljubljana,1,po dogovoru,izmensko,začasno in občasno delo,"Iščejo zanesljivo, prijazno, potrpežljivo in nekonfliktno osebo z delovnimi izkušnjami s strankami, v strežbi in tudi s kuhanjem kave. 
"
delo v proizvodnji,5.07,ljubljana btc,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Potrebujejo študenta/ko za pomoč pri razvoju opreme za ogled 3D vsebin. Zaželeno študent višjega letnika tehnične izobrazbe (strojništvo ali elektrotehnika) oziroma nekoga z vsaj osnovnim tehničnim znanjem. Iščejo zanesljivo in odgovorno osebo za dolgoročno sodelovanje. 
pakiranje,4.14,vrhnika,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje kandidate za pakiranje, sortiranje, datiranje in etiketiranje izdelkov. Dnevna urna postavka je 4, 90 € bruto, če delaš v nočni izmeni (pogoj polnoletnost) pa znaša bruto urna postavka 6 €. Pokliči. "
pomoč v strežbi,6.00,ljubljana - fužine,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo polnoletni osebi za delo v gostinskem lokalu (strežba toplih in hladnih napitkov). Zaželene so izkušnje, niso pa pogoj. Oseba naj bo komunikativna, urejena, poštena, resna in vestna za delo.  Delo se opravlja izmensko med tednom in vikendi. Prijave sprejemajo na email ali pa jih pokličite. "
strežba,6.00,maribor,4,dlje časa (občasno),izmensko,začasno in občasno delo,"Za strežbo in delo v šanku potrebujejo dodatno pomoč. Zaželene so izkušnje, pridnost, prijaznost in volja do dela. Streže se pijače in sladice. Za več informacij pokličite na telefonsko številko. "
strežba,6.50,zapoge,3,po dogovoru,izmensko,začasno in občasno delo,"Lokal v Zapogah pri Vodicah v svojo četo vabi prijazno, nasmejano in komunikativno osebo za pomoč v strežbi. Izkušnje so zaželene, ne pa nujne. Edini pogoj je polnoletnost. Delovni čas je prilagodljiv. "
strežba,5.50,maribor tezno in pobrežje,2,dlje časa (občasno),popoldan,začasno in občasno delo,Strežba v lokalu. Izkušnje so pogoj. 
strežba,4.22,kranj,1,dlje časa (občasno),izmensko,začasno in občasno delo,Strežba v slaščičarni. 
sobar/ica,4.13,gozd martuljek ,1,dlje časa (občasno),izmensko,začasno in občasno delo, 
pomoč v kuhinji,4.13,gozd martuljek ,1,dlje časa (občasno),izmensko,začasno in občasno delo, 
strežba,4.13,ptuj,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje potrebuje polnoletno, komunikativno, vestno in zanesljivo osebo za delo v strežbi prijetnega lokala, ki se nahaja v blokovskem naselju. Delovni čas je v dopoldanskem in popoldanskem času, oz. po dogovoru in potrebi. Nedeljske ure so plačane 6, 51 € bruto (5, 5 € neto). Interesenti naj pokličejo ali pošljejo vlogo na kontakt podjetja. "
strežba,5.50,ljubljana,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"V prijetnem lokalu, mlad in prijeten tim za pomoč pri strežbi potrebuje pozitivno in komunikativno osebo. Pogoj je starost nad 19 let. Ob urni postavki nudijo tudi stimulacijo ter bonus za pridno in vestno delo. "
delo na terenuprevozi z barko,5.92,ljubljana,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo skipperja/voditelja čolna za vožnjo turistične ladjice po Ljubljanici v centru mesta. Pogoj je licenca za voznika čolna in znanje angleškega jezika. Zaželeno je znanje dodatnega jezika (italjanščina, nemščina). "
delo v skladišču,5.24,ljubljana,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Mlado logistično podjetje v Ljubljani išče odgovorne in motivirane osebe, ki jih zanima delo v skladišču. Pogoj je starost nad 18 let. Delo poteka v mladi ekipi, pretežno v dopoldanskem času, s prostimi vikendi. Pričetek dela je takoj. "
administrativna dela,4.65,brnik,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Globalno podjetje išče študenta/ko za delo v oddelku prodaje. Delovno mesto zajema izvedbo prodajnih aktivnosti, predstavitev storitev potencialnim kupcem po telefonu, vnos podatkov v sistem, delo s preglednicami in komunikacijo s strankami. Delo je za daljše časovno obdobje, po potrebi in dogovoru. Zahteve: študent/ka višjega letnika, dobro znanje angleškega jezika, natančnost, discipliniranost, izpit B kategorije. Prijavo s CV pošljite na email. "
strežba,5.76,šmartno pri litiji,2,dlje časa (občasno),med vikendom,začasno in občasno delo, 
delo na terenurazvoz hrane,4.65,portorož,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Dostava hrane v občini Portorož. Pogoja: izpit B kategorije in polnoletnost. Z delom lahko pričnete takoj, zbirajo pa tudi že prijave za počitniško delo. "
strežba,4.13,celje,1,po dogovoru,po dogovoru,začasno in občasno delo,"Družinsko voden gostinski lokal v Celju išče zanesljivo in komunikativno osebo za strežbo pijač. Delovni čas je po dogovoru - med tednom lokal obratuje v dveh izmenah, med vikendi pa le v dopoldanskem času. Pričetek dela je lahko takoj. Prijave preko telefona. "
pismonoša,5.07,radovljica z okolico,2,dlje časa (občasno),dopoldan,začasno in občasno delo,"Dostava poštnih pošiljk. Delo se opravlja s kolesom, z motorjem (odvisno od znanja) ali avtomobilom. Dela se v dopoldanskem času. Pogoj je starost nad 18 let. "
lažja fizična delapobiranje parkirnine,5.00,kranj,2,dlje časa (občasno),dopoldan,začasno in občasno delo,Podjetje išče polnoletni osebi za pobiranje parkirnine. Pogoj je bivanje v Kranju ali okolici. 
hostes/a,6.50,celje,2,dlje časa (občasno),med vikendom,začasno in občasno delo,"Hostes/a za opravljanje alkotestov na različnih prireditvah. Pogoji so: starost nad 18 let, resnost, zanesljivost in lasten prevoz. "
programiranje,7.00,maribor,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje programerja. Pogoji: dobro poznavanje PHP, relacijskih baz, JavaScript, HTML5 in CSS3, poznavanje MVC pristopa pri razvoju spletnih aplikacij, natančnost, zmožnost načrtovanja programske opreme in ER modelov, samoiniciativnost in želja po učenju ter sposobnost samostojnega dela.  Zaželeno poznavanje OpenCart platforme, in . NET. "
strežba,4.50,dol pri ljubljani,1,po dogovoru,izmensko,začasno in občasno delo,Iščejo osebo z veseljem do dela z ljudmi za strežbo v malem in prijetnem baru. Zaželene so osnovne izkušnje strežbe pijače in kuhanja kave. 
pomoč v strežbi,5.07,brezovica pri ljubljani,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Nudijo delo v strežbi zanesljivi in odgovorni osebi. Delo poteka po dogovoru. Zagotovljeno je redno plačilo, izkušnje niso pogoj. "
delo na bencinskem servisu,4.22,škofije,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje išče več oseb za delo na bencinskem servisu. Pogoji: starost nad 18 let, odlično znanje italijanskega jezika, prodajna naravnanost, odgovornost do dela z denarjem. Želijo si daljšega sodelovanja. "
delo na bencinskem servisu,4.80,povir - ac,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Delo na bencinskem servisu ob avtocesti. . Možnost povišanja urne postavke na 6, 15 €. Pogoj je starost nad 18 let. "
strežba,4.13,sevnica,2,po dogovoru,po dogovoru,začasno in občasno delo,Strežba v prijetnem lokalu poleg trgovine. Pogoj je starost nad 18 let. 
strežba,4.13,tržič,1,po dogovoru,po dogovoru,začasno in občasno delo,Podjetje išče osebo za strežbo pijač v baru. Pogoj je starost nad 18 let. Poleg urne postavke nudijo tudi stimulacijo. 
strežba,PO DOGOVORU,krvavi potok,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje išče osebe za strežbo. Pogoj je starost nad 17 let. Izkušnje so zaželene, niso pa pogoj. Potni stroški so stvar dogovora. "
pomoč v strežbi,6.00,kavarna mango ljubljana,1,dlje časa (občasno),izmensko,začasno in občasno delo,Iščejo osebo za pomoč v strežbi. Izkušnje so obvezne. 
hostes/a,6.50,maribor,2,dlje časa (občasno),med vikendom,začasno in občasno delo,"Hostes/a za opravljanje alkotestov na različnih prireditvah. Pogoji so: starost nad 18 let, resnost, zanesljivost in lasten prevoz. "
razvoz,5.00,rogaška slatina,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo študenta/ko za razvoz hrane po Rogaški Slatini s službenim avtomobilom. Pogoji: starost nad 20 let,  zanesljivost, natančnost, prijaznost, urejen videz ter vsaj 2 leti izpit B kategorije vsaj 2 leti. Interesenti naj pokličejo ali pošljejo vlogo na kontakt podjetja. "
strežba,6.34,ljubljana-center,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Bar ob Ljubljanici z mladim in prijetnim kolektivom išče več oseb za strežbo pijač. Nudijo redno plačilo, fleksibilen delovni čas in pozitivno delovno okolje. Pogoji: polnoletnost in izkušnje. Pokliči ali pošlji prijavo na e-mail. "
strokovno delo,PO DOGOVORU,celje,1,6 mesecev,po dogovoru,začasno in občasno delo,"IZOBRAŽEVALNI AGENT. Podjetje nudi izkušnje in storitve glede izobraževanja v tujini za slovenske državljane. Potrebujejo več informatorjev za podajanje informacij o vpisih in šolanju na tujih fakultetah (Združeno kraljevstvo, Nizozemska, Danska in skandinavkih državah) in pomoč pri izbiri/odločitvi. Prijavo in CV v angleščini pošljite na email. "
strokovno delo,PO DOGOVORU,maribor,2,6 mesecev,po dogovoru,začasno in občasno delo,"IZOBRAŽEVALNI AGENT. Podjetje nudi izkušnje in storitve glede izobraževanja v tujini za slovenske državljane. Potrebujejo več informatorjev za podajanje informacij o vpisih in šolanju na tujih fakultetah (Združeno kraljevstvo, Nizozemska, Danska in skandinavkih državah) in pomoč pri izbiri/odločitvi. Prijavo in CV v angleščini pošljite na email. "
strokovno delo,PO DOGOVORU,ljubljana,3,6 mesecev,po dogovoru,začasno in občasno delo,"Izobraževalni agent. Podjetje nudi izkušnje in storitve glede izobraževanja v tujini za slovenske državljane. Potrebujejo več izobraževalnih agentov za podajanje informacij o vpisih in šolanju na tujih fakultetah (Združeno kraljestvo, Nizozemska, Danska in skandinavke države) in pomoč pri izbiri/odločitvi. Prijavo in CV v angleščini pošljite na email. Pogoj: polnoletnost. "
pismonošadelo na terenu,5.07,maribor limbuš,1,po dogovoru,po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonoša,5.07,"poljčane, laporje, makole",1,po dogovoru,po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,oplotnica,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,slovenska bistrica,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,dravograd,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,maribor tabor,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,rače,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,pesnica,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
pismonošadelo na terenu,5.07,maribor center,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč pri dostavi pošiljk. Delovni čas je po dogovoru. Pogoj je izpit B-kategorije. 
reševalec/ka iz vode,5.00,maribor,2,po dogovoru,po dogovoru,začasno in občasno delo,Podjetje potrebuje dva reševalca/-ki iz vode. Pogoja: polnoletnost in veljavna licenca A1 in A2. 
pomoč v kuhinji,5.50,ljubljana,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje išče resno študentko ali študenta s smislom in veseljem do dela pri pripravi palačink. Delo je prijetno, dvoizmensko in je razporejeno čez cel teden. Vse ostale podrobnosti na razgovoru. Pogoj je starost nad 18 let. "
pomoč v strežbi,5.00,ljubljana šiška,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Želijo prijetno in prijazno osebo z izkušnjami za delo v strežbi, staro vsaj 20 let. "
pomoč v strežbi,4.13,voličina,1,po dogovoru,po dogovoru,začasno in občasno delo,Potrebujejo osebo za pomoč v strežbi pijač. 
delo v kuhinjikuhar,8.45,koper,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,murska sobota,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,kranj,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,domžale-kamnik,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,ljubljana,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,celje,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,ptuj,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
delo v kuhinjikuhar,8.45,maribor,1,po dogovoru,po dogovoru,začasno in občasno delo,Delo kuharja/ice na dogodku. Prijavo pošljite na email podjetja. 
programiranje,PO DOGOVORU,ljubljana ,1,po dogovoru,dopoldan,začasno in občasno delo,"Delovne naloge: razvijanje misijsko kritične aplikacije z Qt ogrodjem, programiranje v C++ na CentOS-u, gradnja (build) aplikacije z uporabo Qt orodij, analiza delovanja sistema, iskanje hroščev in nepravilnega sproščanja spomina, iskanje in analiza ozkih grl, samostojno reševanje problemov in razumevanje kompleksne kode, komentiranje kode, pisanje dokumentacije, verzioniranje kode, programiranje skladno s pisno specifikacijo, testiranje napisanega. . . "
strežba,5.07,šentilj,1,dlje časa (občasno),popoldan,začasno in občasno delo,Potrebujejo osebo za delo v baru. Večinoma se dela popoldan. Lokal je odprt do 20. ure. Zaželene so izkušnje. 
delo v skladišču,4.65,pernica pri mariboru,1,po dogovoru (možno dlje časa),dopoldan,začasno in občasno delo,"Priprava blaga za dostavo, dostava blaga . . . "
pomoč v strežbi,4.22,spodnji duplek,2,dlje časa (občasno) oz. po dogovoru,po dogovoru,začasno in občasno delo,"Izkušnje v gostinstvu so zaželene, niso pa pogoj. Delo se opravlja od ponedeljka do sobote (po dogovoru in potrebi), nedelje do 12. ure. Urna postavka raste glede na dosežen promet. "
hostes/a,4.31,nova gorica,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje potrebuje polnoletne osebe za delo hostese v restavraciji. Pogoji: znanje italijanskega jezika (ustno in pisno) ter komunikativnost in prijaznost. Dnevna postavka znaša 5, 1 €/h bruto, nočna in nedeljska pa 5, 61 €/h bruto. "
prodaja,5.00,kamnik,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Iščejo študenta za prodajo sladoleda. Pogoj: prijaznost. Vikendi so plačani 6, 51 €/h bruto. "
strežba,5.00,ljubljana,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč v strežbi v prijetnem dnevnem lokalu. Vikendi in prazniki so prosti. Pogoj je starost nad 18 let. 
prodajapromocija,6.00,teren - različne lokacije,1,po dogovoru,med vikendom,začasno in občasno delo,"Podjetje išče polnoletno osebo za delo na stojnici - prodaja in promocija domačih pridelkov - LOKALNO JE ZDRAVO. Pomoč potrebujejo ob vikendih, na različnih dogodkih in prireditvah.  Od kandidata-tke pričakujejo restnost, urejenost, komunikativnost. .  "
zdravstvena negapomoč bolnim in ostarelim,4.13,jarenina,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Dom starejših potrebuje osebo za pomoč pri umivanju, oblačenju, hranjenju, britju stanovalcev, skrb za njihovo fizično okolje (pospravljanje postelje). Pogoji: empatija do starejših, komunikativnost, fleksibilnost. "
pomoč pri prodaji,4.39,mejni prehod radlje ob dravi,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Prodaja, delo na blagajni, prevzem blaga, čiščenje. Nujno: aktivno znanje nemškega jezika, poznavanje blaga višjega cenovnega razreda, polnoletnost, oseben prevoz. "
lažja fizična dela,5.00,kamnik,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje išče več oseb za kontrolo kakovosti različnih avtomobilskih delov. Delo poteka tudi v skladišču, kjer se prelaga material. "
delo s strankami,6.76,ljubljana in po terenu,3,dlje časa (občasno),dopoldan,začasno in občasno delo,"Obiskovanje strank na terenu v okviru že dogovorjenih terminov in svetovanje glede storitev podjetja. Pogoji: izpit B kategorije, lasten prevoz, starost nad 21 let in komunikativnost. Potni stroški so povrnjeni, na urno postavko pa podjetje nudi tudi stimulacijo. Možnost redne zaposlitve. Prijavo in CV pošlji na e-naslov. "
delo na terenu,6.00,terensko,1,cca 2 meseca,dopoldan,začasno in občasno delo,"Rabijo pomoč pri elektroinstalacijah. Pogoji: starost vsaj 18 let, zanesljivost, elektro ali strojna smer šolanja ( ni pogoj) in učljivost. Prehrana je zagotovljena. "
strežba,5.30,grosuplje ,1,po dogovoru ,izmensko,začasno in občasno delo,Potrebujejo polnoletno osebo za delo v strežbi. Pogoji: komunikativnost in veselje do dela z ljudmi. Izkušnje niso pogoj. Dela se 1-2x tedensko (v času dopustov tudi večkrat). 
strežba,5.00,gornja radgona,2,dlje časa (občasno),med vikendom,začasno in občasno delo,"Podjetje potrebuje polnoletno, komunikativno in prijazno osebo za pomoč v strežbi. Pogoja: interes in veselje do dela s strankami. Poleg urne postavke pripada še stimulacija. "
pomoč v kuhinji,5.00,ljubljana brdo,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Pomivanje posode v kuhinji, priprava sadja in zelenjave, pomožna dela v kuhinji po navodilu nadrejenega. Pogoji: sposobnost dela v timu, prijaznost, natančnost, poštenost, vestnost pri delu in lasten prevoz. Zaželene izkušnje na področju dela v kuhinji. Dela se tudi ob vikendih in praznikih. Poleg zagotovljene urne postavke nudijo tudi topel obrok in brezplačno parkiranje. Možnost dogovora urne postavke, napredovanja in kasneje zaposlitve. Pokliči ali pošlji prijavo. "
strežba,5.00,velenje,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Bar išče osebo za strežbo pijače in toplih napitkov. 
delo na recepciji,PO DOGOVORU,podčetrtek,1,do ca. sredine novembra,po dogovoru,začasno in občasno delo,"Delo na recepciji in sočasna strežba pijače v bifeju. Pogoj je znanje angleškega jezika, zaželene so izkušnje s točenjem pijač in kuhanjem kave. "
delo na recepcijidelo na recepciji in v strežbi,7.00,anakran,1,dlje časa (občasno),izmensko,začasno in občasno delo,Podjetje išče urejeno in komunikativno polnoletno osebo za delo na recepciji in v strežbi. Dela se najkasneje do 2 ure. 
pakiranjedelo v proizvodnji,4.50,lenart,2,po dogovoru,po dogovoru,začasno in občasno delo,Pakiranje izdelkov v kartone. Pogoja sta ročne spretnosti in fleksibilnost. 
krupje/ krupjejka,5.92,lipica,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Casino išče študente/ke za delo krupjeja/ke. Delo bo potekalo po dogovoru s študentom/ko:ob vikendih ali med tednom, v večernih urah. Pogoji: polnoletnost, lasten prevoz, zaželeno vsaj osnovno znanje italijanskega jezika. Podjetje organizira gratis izobraževanje v začetku septembra. Nudijo dodatek za potne stroške in možnost kasnejše zaposlitve. "
strežba,5.00,sveta ana v slovenskih goricah,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Iščejo pridno, zanesljivo, pošteno in komunikativno polnoletno osebo za strežbo hladnih in toplih napitkov. Poleg urne postavke vam pripada tudi 5 € na dan za malico. "
pomoč pri prodaji,5.00,komenda,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Spletna trgovina išče mega okrepitve, za customer support na italijanskem trgu. Edini pogoj je odlično (pisno in govorno) znanje italijanskega jezika. Tvoje delo zajema sprejemanje klicev, skrb za socialna omrežja, ter občasno prevajanje krajših, nezahtevnih besedil. Delovnik je fleksibilen. Do pisarne je urejen avtobusni prevoz. Prijave sprejemajo po telefonu ali na email. "
pomoč pri prodajidelo v pekarni,4.50,škofja loka,1,dlje časa (občasno),izmensko,začasno in občasno delo,Potrebujejo polnoletno osebo za pomoč pri prodaji. Zainteresirani pokličite do 15h ali pišite na e-mail. 
strežba,5.00,vanganel,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Pomoč v šanku.  
strežba,4.13,hrastnik,1,dlje časa (občasno),popoldan,začasno in občasno delo,Strežba pijače. 
